PolicyID|Province|PostalCode|Gender|Age|TotalPremium|TotalClaims|VehicleType
458|EasternCape|7002|Female|18|863.32|0.0|Truck
459|Limpopo|7002|Female|27|812.46|0.0|Sedan
460|Gauteng|7002|Female|55|873.59|0.0|SUV
461|EasternCape|7002|Male|58|756.7|0.0|SUV
462|Gauteng|6001|Female|22|1138.25|519.08|Truck
463|EasternCape|6001|Female|26|847.09|0.0|SUV
464|KwaZuluNatal|7002|Female|35|1108.4|0.0|Sedan
465|Gauteng|6001|Female|19|1152.25|2500.0|Truck
466|Limpopo|5002|Male|58|1314.13|1996.56|Hatchback
467|Gauteng|5002|Female|52|1065.25|0.0|Truck
468|KwaZuluNatal|2003|Male|56|1385.72|0.0|Sedan
469|Gauteng|7002|Male|42|1518.86|0.0|Truck
470|Limpopo|7001|Female|51|1067.03|0.0|Hatchback
471|EasternCape|2001|Female|47|1084.24|0.0|Truck
472|Limpopo|2001|Female|54|886.28|0.0|Truck
473|KwaZuluNatal|4002|Male|41|821.16|0.0|Truck
474|KwaZuluNatal|7002|Female|51|1463.25|0.0|Sedan
475|EasternCape|5002|Female|51|1175.31|0.0|SUV
476|EasternCape|4002|Male|51|1203.99|0.0|SUV
477|Limpopo|2001|Female|63|880.63|1667.99|Truck
478|Gauteng|5002|Female|36|1659.78|0.0|Truck
479|EasternCape|7002|Male|63|948.73|0.0|Sedan
480|Gauteng|4001|Female|19|847.24|2500.0|Truck
481|WesternCape|6001|Male|43|883.51|0.0|Hatchback
482|Limpopo|4002|Female|40|1626.78|979.51|Truck
483|WesternCape|2001|Female|63|805.37|2500.0|Truck
484|EasternCape|2002|Male|20|854.88|0.0|SUV
485|KwaZuluNatal|7002|Male|29|2876.9|0.0|SUV
486|WesternCape|2001|Female|42|1303.51|2500.0|SUV
487|WesternCape|2002|Female|60|857.66|2500.0|SUV
488|KwaZuluNatal|5001|Female|42|809.05|708.22|Truck
489|EasternCape|2002|Male|51|746.62|0.0|Truck
490|EasternCape|2002|Female|27|1024.0|0.0|Sedan
491|Limpopo|4001|Male|67|1219.11|0.0|Truck
492|Limpopo|2001|Female|58|1595.0|0.0|SUV
493|EasternCape|2003|Male|20|728.39|0.0|SUV
494|EasternCape|6001|Female|54|780.59|2500.0|Truck
495|WesternCape|4002|Female|24|972.31|620.14|Truck
496|KwaZuluNatal|6001|Female|47|2730.4|0.0|Hatchback
497|Gauteng|7001|Male|54|1280.62|0.0|Sedan
498|WesternCape|4002|Female|66|1100.27|0.0|Sedan
499|Limpopo|2003|Female|21|791.81|0.0|SUV
500|KwaZuluNatal|7001|Male|32|712.11|0.0|Hatchback
501|Gauteng|2002|Female|53|1009.43|2500.0|Sedan
502|EasternCape|5002|Male|31|976.85|0.0|Sedan
503|Limpopo|2002|Female|55|940.62|0.0|Hatchback
504|Limpopo|2003|Male|27|918.37|501.63|SUV
505|WesternCape|7002|Female|26|855.3|0.0|Truck
506|KwaZuluNatal|7002|Female|46|822.49|339.62|Truck
507|KwaZuluNatal|7001|Female|53|1520.73|0.0|SUV
508|WesternCape|7001|Male|28|834.99|2500.0|Sedan
509|WesternCape|2003|Male|63|938.92|0.0|SUV
510|WesternCape|6001|Male|63|990.73|0.0|Hatchback
511|Limpopo|4001|Male|22|1211.08|0.0|Sedan
512|EasternCape|6001|Female|33|839.93|2500.0|SUV
513|Limpopo|6001|Female|46|1319.32|2500.0|Truck
514|Limpopo|4002|Female|43|882.5|0.0|Truck
515|Limpopo|5002|Female|31|962.97|0.0|Truck
516|Gauteng|2002|Male|45|1672.05|0.0|Sedan
517|Limpopo|6001|Female|68|823.62|2500.0|Hatchback
518|Gauteng|7002|Male|33|1216.47|0.0|SUV
519|KwaZuluNatal|5001|Female|29|1330.87|0.0|Hatchback
520|KwaZuluNatal|2003|Female|56|1081.74|0.0|Sedan
521|WesternCape|2001|Female|47|972.76|2500.0|SUV
522|Gauteng|5002|Male|53|2032.09|386.26|Hatchback
523|Gauteng|7002|Female|51|996.69|940.32|Hatchback
524|Limpopo|2002|Male|57|1052.1|0.0|Hatchback
525|WesternCape|4002|Female|55|926.87|2500.0|SUV
526|WesternCape|2001|Male|49|1037.95|0.0|Sedan
527|Limpopo|7002|Male|41|1313.32|0.0|SUV
528|Gauteng|5001|Male|41|939.1|0.0|Sedan
529|Limpopo|5001|Male|31|712.88|0.0|Truck
530|Limpopo|7002|Female|41|1144.36|0.0|Hatchback
531|KwaZuluNatal|7001|Female|49|809.45|2500.0|Truck
532|Gauteng|5002|Male|55|1224.27|2500.0|Sedan
533|Gauteng|2002|Male|58|999.68|0.0|SUV
534|WesternCape|2001|Female|37|1304.39|0.0|Truck
535|KwaZuluNatal|2002|Female|56|826.44|0.0|Sedan
536|Gauteng|5002|Male|40|890.13|0.0|Truck
537|KwaZuluNatal|7002|Male|36|926.18|1905.93|Truck
538|Gauteng|2001|Male|26|764.37|2500.0|Truck
539|KwaZuluNatal|2002|Male|31|1379.24|0.0|SUV
540|Gauteng|2001|Male|53|750.84|0.0|Sedan
541|EasternCape|5002|Female|29|1372.67|0.0|Sedan
542|Gauteng|7002|Female|22|1116.0|377.45|Hatchback
543|Gauteng|2001|Male|32|955.01|0.0|Truck
544|Gauteng|2003|Male|69|1092.03|0.0|Hatchback
545|Limpopo|4002|Female|25|1084.01|0.0|Sedan
546|Gauteng|4001|Male|25|914.57|0.0|Hatchback
547|KwaZuluNatal|5002|Male|38|1078.36|0.0|Truck
548|KwaZuluNatal|2001|Male|37|1220.28|0.0|Truck
549|KwaZuluNatal|2001|Male|65|826.93|2500.0|Truck
550|EasternCape|2001|Female|30|1092.35|472.7|SUV
551|Limpopo|7001|Male|39|682.74|2500.0|Sedan
552|WesternCape|5001|Male|33|725.68|0.0|Sedan
553|Limpopo|4002|Male|30|1161.26|0.0|Truck
554|WesternCape|2003|Female|34|911.3|0.0|Sedan
555|Limpopo|4002|Female|31|839.7|0.0|Truck
556|KwaZuluNatal|4002|Female|55|987.47|2500.0|SUV
557|EasternCape|2002|Male|59|915.42|0.0|Sedan
558|Limpopo|5001|Female|27|821.03|232.22|Truck
559|EasternCape|7002|Female|43|749.61|2500.0|Truck
560|Limpopo|2001|Female|31|722.8|0.0|SUV
561|KwaZuluNatal|7001|Female|63|1223.12|2500.0|Truck
562|Gauteng|5001|Male|23|910.43|0.0|Sedan
563|KwaZuluNatal|4002|Female|39|1315.65|0.0|Truck
564|Gauteng|2003|Female|35|908.55|0.0|SUV
565|Limpopo|5001|Female|36|1094.94|0.0|SUV
566|WesternCape|7001|Female|66|971.01|0.0|SUV
567|WesternCape|7002|Female|46|1010.81|0.0|Truck
568|WesternCape|2001|Male|37|1022.96|0.0|Truck
569|EasternCape|6001|Female|60|906.14|0.0|Truck
570|KwaZuluNatal|5002|Female|58|791.27|0.0|Hatchback
571|Limpopo|2002|Male|25|1233.43|0.0|Truck
572|KwaZuluNatal|4001|Male|42|1640.64|0.0|SUV
573|WesternCape|5001|Male|39|1682.46|0.0|Hatchback
574|Gauteng|4001|Female|41|887.01|2500.0|Hatchback
575|Gauteng|2003|Male|36|857.64|0.0|Truck
576|WesternCape|6001|Female|60|886.83|0.0|Sedan
577|Limpopo|2003|Male|69|959.95|2255.85|Truck
578|KwaZuluNatal|7001|Female|19|987.61|0.0|Truck
579|Limpopo|7001|Female|62|819.8|0.0|SUV
580|Gauteng|5002|Male|62|764.62|0.0|Truck
581|Gauteng|4001|Male|37|1012.17|2500.0|Hatchback
582|Limpopo|5001|Female|43|648.1|0.0|Truck
583|Gauteng|6001|Male|23|976.56|0.0|Sedan
584|Gauteng|6001|Female|36|826.92|0.0|Truck
585|KwaZuluNatal|5002|Female|30|1238.78|0.0|Sedan
586|Limpopo|6001|Male|65|1349.98|0.0|SUV
587|EasternCape|6001|Female|23|1360.68|0.0|Hatchback
588|Gauteng|6001|Female|35|924.93|0.0|Hatchback
589|Limpopo|4002|Male|43|802.43|2500.0|Hatchback
590|Limpopo|2002|Female|68|845.36|2500.0|Truck
591|Limpopo|2002|Male|60|1075.34|975.58|SUV
592|Limpopo|5001|Female|66|749.0|0.0|Hatchback
593|WesternCape|7001|Male|34|1522.97|0.0|Hatchback
594|Limpopo|5002|Female|31|928.02|0.0|SUV
595|WesternCape|6001|Female|47|1140.0|67.88|Sedan
596|Limpopo|4002|Male|35|737.36|0.0|SUV
597|KwaZuluNatal|5001|Male|18|829.49|0.0|Hatchback
598|EasternCape|2003|Male|60|727.49|0.0|Truck
599|EasternCape|7002|Male|22|1338.17|1903.08|Hatchback
600|EasternCape|6001|Male|28|963.34|2500.0|SUV
601|EasternCape|5002|Female|67|1163.55|0.0|Sedan
602|EasternCape|2003|Male|56|1015.51|0.0|Hatchback
603|EasternCape|6001|Female|51|1129.83|2500.0|SUV
604|Gauteng|7002|Male|24|926.69|0.0|Truck
605|Limpopo|5002|Female|31|954.01|0.0|Hatchback
606|KwaZuluNatal|4001|Female|28|978.58|0.0|Sedan
607|WesternCape|4002|Female|51|1110.22|715.76|Truck
608|KwaZuluNatal|2002|Male|44|1118.39|0.0|Sedan
609|Limpopo|7001|Female|36|2761.0|1854.45|Sedan
610|Limpopo|5001|Female|56|1697.1|0.0|Hatchback
611|Limpopo|5002|Male|58|737.58|0.0|Truck
612|KwaZuluNatal|2001|Male|56|967.09|2194.48|Hatchback
613|EasternCape|2001|Female|23|913.54|1665.92|Truck
614|WesternCape|4002|Male|49|1462.25|0.0|Truck
615|EasternCape|7002|Male|28|930.97|2500.0|Truck
616|EasternCape|5002|Female|32|1128.5|2500.0|Hatchback
617|WesternCape|2001|Female|68|698.42|0.0|Truck
618|WesternCape|7001|Female|39|761.31|2500.0|Truck
619|Gauteng|2001|Female|58|2003.66|0.0|Hatchback
620|Gauteng|5001|Male|30|1012.24|0.0|Hatchback
621|KwaZuluNatal|5002|Male|68|819.73|2500.0|Sedan
622|KwaZuluNatal|2002|Female|32|1062.75|0.0|Hatchback
623|Gauteng|7001|Female|27|812.65|638.2|Hatchback
624|KwaZuluNatal|5002|Male|34|937.46|0.0|Truck
625|EasternCape|2001|Male|27|767.32|2500.0|SUV
626|WesternCape|6001|Male|49|849.19|0.0|Sedan
627|WesternCape|5002|Male|25|911.58|0.0|Hatchback
628|WesternCape|2002|Male|28|1383.59|0.0|Sedan
629|KwaZuluNatal|2002|Female|54|1128.42|1117.49|Sedan
630|WesternCape|4002|Female|20|1186.74|2134.16|Sedan
631|EasternCape|2001|Female|40|993.86|0.0|Truck
632|WesternCape|4001|Male|54|1255.35|0.0|Sedan
633|KwaZuluNatal|2001|Male|41|836.83|0.0|Sedan
634|WesternCape|4001|Female|19|857.71|304.26|SUV
635|Gauteng|7001|Female|26|1110.82|0.0|SUV
636|EasternCape|5001|Female|68|938.31|2500.0|Sedan
637|WesternCape|5002|Male|58|996.69|0.0|SUV
638|WesternCape|7002|Male|36|962.49|0.0|SUV
639|EasternCape|4002|Female|63|1448.55|860.31|Truck
640|Limpopo|4002|Female|18|1475.5|0.0|Truck
641|EasternCape|6001|Female|20|874.72|0.0|Truck
642|Limpopo|2003|Male|63|739.15|2500.0|SUV
643|Limpopo|2003|Male|53|861.01|2500.0|SUV
644|KwaZuluNatal|7001|Male|49|833.52|0.0|SUV
645|EasternCape|5001|Male|35|1258.86|0.0|SUV
646|WesternCape|5002|Male|60|1294.9|2439.19|Hatchback
647|KwaZuluNatal|2003|Female|49|815.47|2500.0|Sedan
648|KwaZuluNatal|2002|Male|40|854.36|0.0|Truck
649|Limpopo|4002|Female|37|764.69|0.0|Truck
650|Limpopo|4001|Male|36|1033.59|1207.7|Sedan
651|KwaZuluNatal|7001|Female|47|989.36|0.0|Truck
652|EasternCape|2002|Male|52|1242.22|0.0|Truck
653|WesternCape|5002|Male|59|1139.01|2500.0|Sedan
654|Limpopo|5002|Female|39|1176.85|0.0|Hatchback
655|KwaZuluNatal|5001|Female|31|758.58|474.96|Truck
656|KwaZuluNatal|4001|Male|46|874.7|949.02|Truck
657|EasternCape|2003|Female|48|1306.84|0.0|Hatchback
658|EasternCape|7002|Male|32|889.55|2500.0|SUV
659|Gauteng|2001|Female|21|750.64|2500.0|Hatchback
660|WesternCape|2003|Female|35|1249.54|0.0|Sedan
661|Gauteng|7002|Female|21|882.9|0.0|Sedan
662|EasternCape|7002|Male|22|1356.76|0.0|Truck
663|Gauteng|2001|Male|68|995.6|167.92|Sedan
664|WesternCape|6001|Female|58|938.71|0.0|Sedan
665|KwaZuluNatal|2003|Male|19|1506.31|0.0|Hatchback
666|EasternCape|4001|Female|36|783.07|0.0|Truck
667|KwaZuluNatal|7002|Male|31|1545.77|1630.17|SUV
668|Limpopo|7002|Male|68|872.56|0.0|SUV
669|Limpopo|5002|Male|40|1040.93|1585.19|SUV
670|Gauteng|5001|Male|31|1043.44|0.0|Sedan
671|Limpopo|5002|Male|51|909.57|2500.0|Sedan
672|EasternCape|7001|Male|42|853.2|0.0|SUV
673|EasternCape|2003|Male|27|920.4|0.0|Hatchback
674|Gauteng|7002|Male|33|817.61|0.0|SUV
675|EasternCape|4001|Female|24|1898.08|0.0|SUV
676|EasternCape|7001|Female|54|899.7|0.0|Hatchback
677|KwaZuluNatal|7002|Female|68|1401.78|2500.0|Truck
678|Gauteng|2002|Female|60|1340.83|0.0|Truck
679|KwaZuluNatal|4001|Male|37|1097.31|2500.0|Sedan
680|Limpopo|5001|Female|43|968.73|2500.0|Sedan
681|EasternCape|4001|Female|21|1049.32|0.0|Sedan
682|Gauteng|5002|Male|37|1163.84|0.0|Sedan
683|Limpopo|6001|Female|19|1024.85|1397.01|SUV
684|Limpopo|6001|Female|56|756.24|1169.64|Sedan
685|Gauteng|2001|Female|65|734.35|1007.91|SUV
686|Limpopo|5002|Male|27|1589.16|0.0|Truck
687|KwaZuluNatal|7001|Female|53|682.32|0.0|Sedan
688|KwaZuluNatal|7002|Female|49|1049.83|0.0|Sedan
689|KwaZuluNatal|7002|Female|39|947.4|0.0|Sedan
690|EasternCape|2003|Female|56|1040.52|0.0|Truck
691|Limpopo|5002|Female|53|801.84|0.0|Truck
692|EasternCape|4002|Male|32|1093.67|0.0|Truck
693|Limpopo|6001|Female|59|1052.63|0.0|SUV
694|Limpopo|6001|Male|52|2696.6|0.0|SUV
695|Gauteng|7002|Male|34|1032.44|0.0|Sedan
696|WesternCape|5001|Male|56|1498.21|2500.0|Hatchback
697|EasternCape|4001|Female|51|762.76|0.0|Truck
698|KwaZuluNatal|7002|Female|24|1337.69|0.0|Hatchback
699|Gauteng|5001|Female|26|1058.16|0.0|Sedan
700|Gauteng|4002|Male|34|1070.27|0.0|Sedan
701|KwaZuluNatal|6001|Female|20|1074.19|0.0|SUV
702|EasternCape|5001|Female|39|1713.5|1751.58|SUV
703|Gauteng|4002|Female|42|1066.16|0.0|Hatchback
704|Gauteng|6001|Female|58|849.88|0.0|Hatchback
705|Gauteng|2002|Male|26|876.41|0.0|SUV
706|KwaZuluNatal|5001|Male|47|1253.11|0.0|Hatchback
707|Gauteng|7001|Female|52|1123.19|0.0|Truck
708|KwaZuluNatal|7002|Female|41|759.68|0.0|Hatchback
709|KwaZuluNatal|5001|Male|65|1144.71|0.0|Sedan
710|KwaZuluNatal|2003|Male|34|808.94|0.0|Sedan
711|EasternCape|5002|Female|39|1120.31|0.0|Hatchback
712|KwaZuluNatal|7002|Male|18|846.69|2500.0|Sedan
713|EasternCape|7001|Male|39|937.84|0.0|Sedan
714|EasternCape|7001|Female|19|888.47|0.0|Hatchback
715|Limpopo|7002|Male|69|1595.07|0.0|Truck
716|EasternCape|6001|Male|30|1109.06|0.0|Truck
717|KwaZuluNatal|2002|Female|60|1452.47|2452.81|Truck
718|KwaZuluNatal|4001|Female|24|2872.4|2500.0|Truck
719|WesternCape|5002|Male|32|1011.39|2500.0|SUV
720|KwaZuluNatal|7002|Female|24|1585.02|0.0|Sedan
721|Gauteng|4001|Male|37|862.9|0.0|SUV
722|Limpopo|7001|Male|49|1449.28|0.0|SUV
723|Limpopo|2002|Male|39|846.4|1013.22|Truck
724|Gauteng|4002|Female|49|995.6|2500.0|Hatchback
725|EasternCape|6001|Male|59|1152.02|0.0|Truck
726|Gauteng|4001|Male|20|1206.68|2326.26|SUV
727|EasternCape|7002|Female|40|786.41|0.0|SUV
728|Gauteng|2002|Female|48|837.76|0.0|Sedan
729|KwaZuluNatal|6001|Female|45|1177.28|0.0|Truck
730|EasternCape|5002|Female|25|920.81|0.0|SUV
731|EasternCape|6001|Male|28|772.96|0.0|SUV
732|KwaZuluNatal|7001|Female|37|983.32|2431.61|Hatchback
733|Limpopo|4002|Male|51|972.44|0.0|Sedan
734|EasternCape|7002|Female|69|1044.8|2500.0|SUV
735|WesternCape|2003|Female|37|1149.5|0.0|SUV
736|EasternCape|2003|Male|45|1128.93|0.0|Sedan
737|EasternCape|7001|Male|33|852.29|0.0|Hatchback
738|WesternCape|4001|Female|19|912.61|0.0|SUV
739|EasternCape|2002|Female|38|1297.94|0.0|Hatchback
740|Limpopo|5001|Male|36|888.75|0.0|Hatchback
741|Limpopo|7002|Male|25|915.58|2500.0|Sedan
742|EasternCape|5002|Female|52|762.21|0.0|SUV
743|EasternCape|2003|Female|31|993.18|0.0|Sedan
744|WesternCape|2001|Male|29|1092.07|0.0|Truck
745|EasternCape|7001|Female|38|722.26|0.0|Sedan
746|WesternCape|6001|Male|68|810.46|0.0|Sedan
747|KwaZuluNatal|7001|Male|51|770.45|0.0|Truck
748|WesternCape|5001|Male|40|1241.93|0.0|Hatchback
749|WesternCape|5002|Female|60|726.98|0.0|Sedan
750|Gauteng|2003|Male|19|981.55|0.0|SUV
751|Limpopo|4002|Male|35|1215.34|0.0|Sedan
752|Gauteng|2003|Male|46|1047.72|1060.83|Hatchback
753|Gauteng|7001|Male|43|907.2|2500.0|SUV
754|Limpopo|2003|Male|53|1092.43|2500.0|Hatchback
755|KwaZuluNatal|4002|Female|54|1345.2|2500.0|Truck
756|KwaZuluNatal|5002|Female|41|974.99|2500.0|SUV
757|EasternCape|2003|Male|66|704.39|0.0|SUV
758|WesternCape|2003|Female|66|1396.4|2500.0|SUV
759|Gauteng|5002|Female|42|1108.58|2500.0|SUV
760|EasternCape|7002|Male|64|992.14|0.0|Hatchback
761|Gauteng|4001|Male|51|721.9|0.0|Sedan
762|KwaZuluNatal|5001|Female|25|934.45|730.29|Hatchback
763|Limpopo|2002|Male|24|836.55|0.0|Hatchback
764|Limpopo|5002|Male|22|792.81|0.0|Hatchback
765|WesternCape|7001|Male|29|968.56|0.0|Hatchback
766|EasternCape|4002|Female|34|890.0|0.0|Truck
767|EasternCape|7002|Female|21|901.69|0.0|Truck
768|KwaZuluNatal|5001|Male|49|1223.43|0.0|Hatchback
769|Gauteng|4002|Male|39|1066.29|0.0|Hatchback
770|WesternCape|2002|Female|49|897.13|2500.0|Hatchback
771|EasternCape|2002|Female|44|875.35|1489.93|SUV
772|Limpopo|5002|Male|32|904.46|0.0|SUV
773|Gauteng|4001|Male|49|944.81|0.0|Sedan
774|EasternCape|2003|Male|67|1167.87|2500.0|SUV
775|Limpopo|2002|Male|34|813.99|2500.0|Hatchback
776|Limpopo|2002|Female|33|1559.61|0.0|Hatchback
777|KwaZuluNatal|6001|Female|44|1168.12|0.0|SUV
778|Gauteng|6001|Female|59|677.38|0.0|Sedan
779|WesternCape|7001|Female|45|1021.02|1235.87|Truck
780|Limpopo|2003|Female|61|1346.88|2500.0|Truck
781|Limpopo|7002|Female|21|1105.07|103.54|Sedan
782|EasternCape|2002|Male|23|912.33|0.0|Truck
783|Gauteng|4001|Male|39|985.6|0.0|SUV
784|Gauteng|4002|Female|30|1045.17|0.0|Truck
785|KwaZuluNatal|6001|Male|19|1234.74|0.0|Sedan
786|KwaZuluNatal|7001|Female|29|771.13|2500.0|Sedan
787|Gauteng|2002|Male|32|878.23|1091.71|Sedan
788|EasternCape|2002|Male|65|1669.14|2500.0|SUV
789|KwaZuluNatal|7001|Male|58|1007.99|0.0|Hatchback
790|Gauteng|4002|Male|36|1600.45|0.0|Truck
791|Gauteng|2001|Male|67|2999.03|0.0|SUV
792|KwaZuluNatal|5001|Male|61|897.75|2500.0|Truck
793|EasternCape|7002|Male|31|795.02|0.0|Hatchback
794|Limpopo|5001|Male|42|941.09|1511.53|Sedan
795|KwaZuluNatal|7002|Female|65|1373.45|2500.0|Truck
796|WesternCape|2002|Male|41|1441.18|2500.0|Sedan
797|Limpopo|2001|Female|37|2163.45|2375.82|Truck
798|KwaZuluNatal|4001|Male|64|991.26|2500.0|SUV
799|WesternCape|4001|Female|52|1136.09|1809.13|SUV
800|KwaZuluNatal|5002|Female|40|860.97|0.0|Sedan
801|Gauteng|5002|Female|63|688.88|0.0|Hatchback
802|WesternCape|2002|Female|56|990.6|0.0|Sedan
803|KwaZuluNatal|7001|Male|36|800.18|0.0|SUV
804|Limpopo|2003|Female|40|1188.44|0.0|Hatchback
805|EasternCape|2002|Male|20|729.36|0.0|Sedan
806|EasternCape|2001|Female|23|856.69|2500.0|Sedan
807|KwaZuluNatal|2001|Male|67|1069.69|0.0|SUV
808|Gauteng|4001|Male|20|1100.14|0.0|SUV
809|WesternCape|2002|Female|61|988.78|0.0|Hatchback
810|Limpopo|2002|Female|28|1826.44|0.0|Hatchback
811|Gauteng|2002|Female|46|1625.71|2500.0|Truck
812|Limpopo|5001|Female|55|865.3|2500.0|Sedan
813|EasternCape|4002|Female|69|1650.59|0.0|Truck
814|WesternCape|6001|Female|37|1751.46|0.0|Truck
815|EasternCape|2002|Female|66|971.34|0.0|Sedan
816|Limpopo|2003|Male|41|1011.05|2500.0|SUV
817|Gauteng|7002|Female|63|988.01|2500.0|SUV
818|Gauteng|4002|Female|23|871.64|0.0|Truck
819|EasternCape|2002|Female|31|888.32|0.0|SUV
820|Limpopo|2003|Female|50|1482.76|1431.05|Sedan
821|Gauteng|7002|Female|54|1120.03|0.0|Hatchback
822|EasternCape|2001|Female|59|886.85|0.0|SUV
823|Gauteng|7001|Male|36|829.49|794.95|Hatchback
824|EasternCape|5001|Female|50|853.81|2500.0|Hatchback
825|EasternCape|4001|Female|50|962.55|2500.0|Truck
826|Gauteng|7002|Female|69|1291.85|0.0|Truck
827|EasternCape|7002|Female|24|838.75|1295.36|Hatchback
828|Limpopo|6001|Female|18|1287.1|0.0|Sedan
829|Limpopo|4001|Male|47|1050.18|0.0|Truck
830|Gauteng|4001|Female|18|1035.79|1733.41|SUV
831|WesternCape|6001|Female|28|1340.22|1396.24|SUV
832|WesternCape|2002|Female|44|1263.47|2500.0|Sedan
833|KwaZuluNatal|2001|Female|31|772.22|0.0|SUV
834|Gauteng|7002|Female|31|808.73|0.0|Truck
835|Limpopo|7001|Female|36|948.54|0.0|Sedan
836|EasternCape|2003|Male|53|1095.24|0.0|Hatchback
837|Limpopo|2002|Female|37|1507.06|0.0|Hatchback
838|Gauteng|5002|Female|59|1015.93|0.0|Hatchback
839|Gauteng|4002|Female|26|1711.74|266.28|Sedan
840|Limpopo|4002|Male|23|861.77|0.0|SUV
841|WesternCape|2002|Female|26|889.72|0.0|Sedan
842|EasternCape|7001|Male|65|932.97|0.0|Hatchback
843|Limpopo|4002|Male|32|844.97|0.0|SUV
844|Gauteng|4001|Male|19|1402.0|0.0|Sedan
845|Gauteng|4002|Female|34|675.91|0.0|Truck
846|Gauteng|4002|Male|53|895.69|0.0|Hatchback
847|Gauteng|7002|Male|36|1396.63|0.0|Truck
848|Gauteng|5001|Male|37|931.65|1092.22|Hatchback
849|Limpopo|2003|Female|22|1361.43|799.74|Sedan
850|EasternCape|2001|Male|52|2095.29|0.0|Hatchback
851|Limpopo|6001|Female|29|1019.77|0.0|SUV
852|Limpopo|2001|Male|23|1406.6|0.0|Sedan
853|Limpopo|2003|Female|55|2307.78|2500.0|Hatchback
854|WesternCape|2002|Female|66|1109.14|0.0|Truck
855|WesternCape|2003|Male|49|988.63|2500.0|Truck
856|Limpopo|7001|Female|66|1287.42|0.0|SUV
857|WesternCape|2002|Male|38|1414.03|0.0|Sedan
858|Gauteng|7002|Female|45|990.79|0.0|SUV
859|EasternCape|6001|Female|36|899.21|0.0|Truck
860|Limpopo|2002|Male|44|1720.92|0.0|Hatchback
861|Limpopo|6001|Male|64|940.05|0.0|SUV
862|Limpopo|7002|Male|51|1418.69|0.0|Hatchback
863|Gauteng|4001|Male|19|1068.34|2500.0|Hatchback
864|EasternCape|7002|Female|48|1797.08|271.2|SUV
865|Limpopo|7001|Male|37|840.34|0.0|Truck
866|EasternCape|2002|Male|46|840.06|1790.09|Truck
867|Limpopo|4001|Male|47|1267.91|0.0|Sedan
868|Limpopo|6001|Female|48|803.01|0.0|Hatchback
869|KwaZuluNatal|4001|Female|63|1028.99|2500.0|Truck
870|Gauteng|4001|Female|62|1612.84|484.37|SUV
871|KwaZuluNatal|4002|Male|68|737.08|2500.0|SUV
872|WesternCape|7001|Female|49|1109.15|924.76|SUV
873|Gauteng|2002|Female|32|1427.58|0.0|Hatchback
874|Gauteng|4001|Male|28|993.83|0.0|SUV
875|EasternCape|5002|Female|62|829.34|0.0|Truck
876|KwaZuluNatal|7001|Male|65|941.69|0.0|Sedan
877|KwaZuluNatal|5002|Female|19|841.86|0.0|Sedan
878|EasternCape|5002|Female|29|1016.95|0.0|Truck
879|KwaZuluNatal|2003|Female|53|938.81|0.0|Sedan
880|EasternCape|4001|Male|26|893.98|0.0|Hatchback
881|Gauteng|5001|Female|20|1129.09|2500.0|Sedan
882|Limpopo|7002|Female|69|1631.67|2500.0|Hatchback
883|KwaZuluNatal|4002|Male|23|1086.95|952.95|Sedan
884|Gauteng|6001|Female|29|1495.75|0.0|Hatchback
885|Limpopo|4002|Male|69|1631.49|0.0|Sedan
886|EasternCape|5002|Male|23|881.32|0.0|Truck
887|Gauteng|5002|Female|59|1071.72|1254.27|SUV
888|Gauteng|5002|Male|47|909.98|0.0|SUV
889|Gauteng|5002|Male|46|764.38|2500.0|Truck
890|WesternCape|2003|Male|61|1095.18|0.0|Sedan
891|Gauteng|2001|Female|19|812.76|0.0|SUV
892|EasternCape|2002|Male|21|1134.88|0.0|Sedan
893|KwaZuluNatal|2003|Male|28|757.27|0.0|Truck
894|Limpopo|4002|Female|43|1043.22|1624.92|SUV
895|EasternCape|4001|Male|68|755.87|0.0|Sedan
896|EasternCape|7002|Female|21|1199.31|0.0|Truck
897|KwaZuluNatal|2001|Female|39|915.9|0.0|SUV
898|Gauteng|4002|Female|40|898.15|2500.0|SUV
899|Gauteng|7001|Female|28|1386.32|0.0|Sedan
900|EasternCape|5001|Male|35|929.81|0.0|SUV
901|Gauteng|2002|Male|28|1027.51|0.0|Hatchback
902|Gauteng|2003|Male|25|955.06|338.76|Hatchback
903|WesternCape|2001|Male|45|1142.34|0.0|Sedan
904|Limpopo|2003|Female|66|1347.87|0.0|Sedan
905|KwaZuluNatal|6001|Female|39|1260.4|2500.0|Truck
906|EasternCape|7002|Female|51|902.31|0.0|Hatchback
907|KwaZuluNatal|7002|Male|52|1426.25|1223.5|Hatchback
908|Gauteng|2003|Female|61|830.82|2500.0|SUV
909|WesternCape|2003|Female|60|856.2|0.0|Hatchback
910|Gauteng|4002|Female|65|970.47|2500.0|SUV
911|EasternCape|6001|Female|60|1349.6|1519.3|Sedan
912|Gauteng|5001|Female|66|798.22|0.0|Sedan
913|WesternCape|5001|Male|68|1282.9|0.0|SUV
914|Limpopo|7002|Male|56|987.07|2500.0|Sedan
915|KwaZuluNatal|2001|Female|43|908.35|2500.0|Truck
916|KwaZuluNatal|5001|Male|33|1372.9|2500.0|Hatchback
917|KwaZuluNatal|5002|Male|47|847.12|968.38|SUV
918|EasternCape|4001|Female|61|2176.35|0.0|Truck
